,Unnamed: 0,Subject,Datafile,Label
1414,1414,Subject15,Subject15/Subject15_Aufnahme116.csv,run
1415,1415,Subject15,Subject15/Subject15_Aufnahme117.csv,stair-down
1416,1416,Subject15,Subject15/Subject15_Aufnahme118.csv,curve-left-spin-Lfirst
1417,1417,Subject15,Subject15/Subject15_Aufnahme119.csv,stand-to-sit
1418,1418,Subject15,Subject15/Subject15_Aufnahme120.csv,stair-down
1419,1419,Subject15,Subject15/Subject15_Aufnahme121.csv,stair-up
1420,1420,Subject15,Subject15/Subject15_Aufnahme122.csv,jump-one-leg
1421,1421,Subject15,Subject15/Subject15_Aufnahme123.csv,stand-to-sit
1422,1422,Subject15,Subject15/Subject15_Aufnahme124.csv,stair-down
1423,1423,Subject15,Subject15/Subject15_Aufnahme125.csv,curve-left-spin-Lfirst
1424,1424,Subject15,Subject15/Subject15_Aufnahme126.csv,v-cut-left-Lfirst
1425,1425,Subject15,Subject15/Subject15_Aufnahme127.csv,v-cut-left-Lfirst
1426,1426,Subject15,Subject15/Subject15_Aufnahme128.csv,walk
1427,1427,Subject15,Subject15/Subject15_Aufnahme129.csv,stair-up
1428,1428,Subject15,Subject15/Subject15_Aufnahme130.csv,lateral-shuffle-left
1429,1429,Subject15,Subject15/Subject15_Aufnahme131.csv,walk
1430,1430,Subject15,Subject15/Subject15_Aufnahme132.csv,v-cut-left-Lfirst
1431,1431,Subject15,Subject15/Subject15_Aufnahme133.csv,curve-right-spin-Lfirst
1432,1432,Subject15,Subject15/Subject15_Aufnahme134.csv,stand
1433,1433,Subject15,Subject15/Subject15_Aufnahme135.csv,stair-down
1434,1434,Subject15,Subject15/Subject15_Aufnahme136.csv,run
1435,1435,Subject15,Subject15/Subject15_Aufnahme137.csv,sit-to-stand
1436,1436,Subject15,Subject15/Subject15_Aufnahme138.csv,walk
1437,1437,Subject15,Subject15/Subject15_Aufnahme139.csv,lateral-shuffle-right
1438,1438,Subject15,Subject15/Subject15_Aufnahme140.csv,curve-right-spin-Lfirst
1439,1439,Subject15,Subject15/Subject15_Aufnahme141.csv,curve-left-step
1440,1440,Subject15,Subject15/Subject15_Aufnahme142.csv,curve-left-spin-Lfirst
1441,1441,Subject15,Subject15/Subject15_Aufnahme143.csv,jump-one-leg
1442,1442,Subject15,Subject15/Subject15_Aufnahme144.csv,curve-right-spin-Rfirst
1443,1443,Subject15,Subject15/Subject15_Aufnahme145.csv,stand-to-sit
1444,1444,Subject15,Subject15/Subject15_Aufnahme146.csv,curve-right-spin-Lfirst
1445,1445,Subject15,Subject15/Subject15_Aufnahme147.csv,v-cut-left-Lfirst
1446,1446,Subject15,Subject15/Subject15_Aufnahme148.csv,sit
1447,1447,Subject15,Subject15/Subject15_Aufnahme149.csv,run
1448,1448,Subject15,Subject15/Subject15_Aufnahme150.csv,stair-down
1449,1449,Subject15,Subject15/Subject15_Aufnahme151.csv,curve-left-spin-Rfirst
1450,1450,Subject15,Subject15/Subject15_Aufnahme152.csv,stand
1451,1451,Subject15,Subject15/Subject15_Aufnahme153.csv,jump-two-leg
1452,1452,Subject15,Subject15/Subject15_Aufnahme154.csv,walk
1453,1453,Subject15,Subject15/Subject15_Aufnahme155.csv,lateral-shuffle-right
1454,1454,Subject15,Subject15/Subject15_Aufnahme156.csv,walk
1455,1455,Subject15,Subject15/Subject15_Aufnahme157.csv,v-cut-left-Rfirst
1456,1456,Subject15,Subject15/Subject15_Aufnahme158.csv,jump-two-leg
1457,1457,Subject15,Subject15/Subject15_Aufnahme159.csv,v-cut-left-Rfirst
1458,1458,Subject15,Subject15/Subject15_Aufnahme160.csv,curve-right-spin-Lfirst
1459,1459,Subject15,Subject15/Subject15_Aufnahme161.csv,walk
1460,1460,Subject15,Subject15/Subject15_Aufnahme162.csv,stair-up
1461,1461,Subject15,Subject15/Subject15_Aufnahme163.csv,walk
1462,1462,Subject15,Subject15/Subject15_Aufnahme164.csv,v-cut-left-Lfirst
1463,1463,Subject15,Subject15/Subject15_Aufnahme165.csv,sit-to-stand
1464,1464,Subject15,Subject15/Subject15_Aufnahme166.csv,lateral-shuffle-left
1465,1465,Subject15,Subject15/Subject15_Aufnahme167.csv,v-cut-left-Rfirst
1466,1466,Subject15,Subject15/Subject15_Aufnahme168.csv,v-cut-right-Lfirst
1467,1467,Subject15,Subject15/Subject15_Aufnahme169.csv,stand
1468,1468,Subject15,Subject15/Subject15_Aufnahme170.csv,lateral-shuffle-left
1469,1469,Subject15,Subject15/Subject15_Aufnahme171.csv,curve-left-spin-Rfirst
1470,1470,Subject15,Subject15/Subject15_Aufnahme172.csv,v-cut-left-Rfirst
1471,1471,Subject15,Subject15/Subject15_Aufnahme173.csv,curve-right-spin-Lfirst
1472,1472,Subject15,Subject15/Subject15_Aufnahme174.csv,curve-left-spin-Lfirst
1473,1473,Subject15,Subject15/Subject15_Aufnahme175.csv,curve-right-spin-Lfirst
1474,1474,Subject15,Subject15/Subject15_Aufnahme176.csv,curve-right-spin-Rfirst
1475,1475,Subject15,Subject15/Subject15_Aufnahme177.csv,v-cut-right-Rfirst
1476,1476,Subject15,Subject15/Subject15_Aufnahme178.csv,curve-right-spin-Rfirst
1477,1477,Subject15,Subject15/Subject15_Aufnahme179.csv,curve-left-step
1478,1478,Subject15,Subject15/Subject15_Aufnahme180.csv,stair-down
1479,1479,Subject15,Subject15/Subject15_Aufnahme181.csv,v-cut-right-Lfirst
1480,1480,Subject15,Subject15/Subject15_Aufnahme182.csv,lateral-shuffle-right
1481,1481,Subject15,Subject15/Subject15_Aufnahme183.csv,walk
1482,1482,Subject15,Subject15/Subject15_Aufnahme184.csv,sit-to-stand
1483,1483,Subject15,Subject15/Subject15_Aufnahme185.csv,sit-to-stand
1484,1484,Subject15,Subject15/Subject15_Aufnahme186.csv,sit
1485,1485,Subject15,Subject15/Subject15_Aufnahme187.csv,stand-to-sit
1486,1486,Subject15,Subject15/Subject15_Aufnahme188.csv,curve-right-spin-Rfirst
1487,1487,Subject15,Subject15/Subject15_Aufnahme189.csv,lateral-shuffle-left
1488,1488,Subject15,Subject15/Subject15_Aufnahme190.csv,lateral-shuffle-right
1489,1489,Subject15,Subject15/Subject15_Aufnahme191.csv,sit
1490,1490,Subject15,Subject15/Subject15_Aufnahme192.csv,stand
1491,1491,Subject15,Subject15/Subject15_Aufnahme193.csv,curve-left-step
1492,1492,Subject15,Subject15/Subject15_Aufnahme194.csv,walk
1493,1493,Subject15,Subject15/Subject15_Aufnahme195.csv,curve-right-spin-Lfirst
1494,1494,Subject15,Subject15/Subject15_Aufnahme196.csv,curve-left-spin-Rfirst
1495,1495,Subject15,Subject15/Subject15_Aufnahme197.csv,walk
1496,1496,Subject15,Subject15/Subject15_Aufnahme198.csv,v-cut-right-Lfirst
1497,1497,Subject15,Subject15/Subject15_Aufnahme199.csv,v-cut-left-Lfirst
1498,1498,Subject15,Subject15/Subject15_Aufnahme200.csv,curve-right-spin-Rfirst
1499,1499,Subject15,Subject15/Subject15_Aufnahme201.csv,stand
1500,1500,Subject15,Subject15/Subject15_Aufnahme202.csv,run
1501,1501,Subject15,Subject15/Subject15_Aufnahme203.csv,walk
1502,1502,Subject15,Subject15/Subject15_Aufnahme204.csv,v-cut-right-Lfirst
1503,1503,Subject15,Subject15/Subject15_Aufnahme205.csv,stair-up
1504,1504,Subject15,Subject15/Subject15_Aufnahme206.csv,stair-up
1505,1505,Subject15,Subject15/Subject15_Aufnahme207.csv,lateral-shuffle-left
1506,1506,Subject15,Subject15/Subject15_Aufnahme208.csv,jump-one-leg
1507,1507,Subject15,Subject15/Subject15_Aufnahme209.csv,jump-two-leg
1508,1508,Subject15,Subject15/Subject15_Aufnahme210.csv,sit-to-stand
1509,1509,Subject15,Subject15/Subject15_Aufnahme211.csv,lateral-shuffle-left
1510,1510,Subject15,Subject15/Subject15_Aufnahme212.csv,curve-right-spin-Rfirst
1511,1511,Subject15,Subject15/Subject15_Aufnahme213.csv,v-cut-left-Lfirst
1512,1512,Subject15,Subject15/Subject15_Aufnahme214.csv,lateral-shuffle-right
1513,1513,Subject15,Subject15/Subject15_Aufnahme215.csv,v-cut-right-Rfirst
1514,1514,Subject15,Subject15/Subject15_Aufnahme216.csv,walk
1515,1515,Subject15,Subject15/Subject15_Aufnahme217.csv,lateral-shuffle-right
1516,1516,Subject15,Subject15/Subject15_Aufnahme218.csv,stair-down
1517,1517,Subject15,Subject15/Subject15_Aufnahme219.csv,jump-one-leg
1518,1518,Subject15,Subject15/Subject15_Aufnahme220.csv,jump-one-leg
1519,1519,Subject15,Subject15/Subject15_Aufnahme221.csv,sit-to-stand
1520,1520,Subject15,Subject15/Subject15_Aufnahme222.csv,walk
1521,1521,Subject15,Subject15/Subject15_Aufnahme223.csv,stair-up
1522,1522,Subject15,Subject15/Subject15_Aufnahme224.csv,walk
1523,1523,Subject15,Subject15/Subject15_Aufnahme225.csv,jump-one-leg
1524,1524,Subject15,Subject15/Subject15_Aufnahme226.csv,walk
1525,1525,Subject15,Subject15/Subject15_Aufnahme227.csv,lateral-shuffle-left
1526,1526,Subject15,Subject15/Subject15_Aufnahme228.csv,jump-one-leg
1527,1527,Subject15,Subject15/Subject15_Aufnahme229.csv,walk
1528,1528,Subject15,Subject15/Subject15_Aufnahme230.csv,v-cut-right-Rfirst
1529,1529,Subject15,Subject15/Subject15_Aufnahme231.csv,curve-right-spin-Rfirst
1530,1530,Subject15,Subject15/Subject15_Aufnahme232.csv,curve-left-step
1531,1531,Subject15,Subject15/Subject15_Aufnahme233.csv,walk
1532,1532,Subject15,Subject15/Subject15_Aufnahme234.csv,walk
1533,1533,Subject15,Subject15/Subject15_Aufnahme235.csv,sit
1534,1534,Subject15,Subject15/Subject15_Aufnahme236.csv,jump-one-leg
1535,1535,Subject15,Subject15/Subject15_Aufnahme237.csv,v-cut-left-Rfirst
1536,1536,Subject15,Subject15/Subject15_Aufnahme238.csv,stair-down
1537,1537,Subject15,Subject15/Subject15_Aufnahme239.csv,jump-one-leg
1538,1538,Subject15,Subject15/Subject15_Aufnahme240.csv,lateral-shuffle-right
1539,1539,Subject15,Subject15/Subject15_Aufnahme241.csv,lateral-shuffle-left
1540,1540,Subject15,Subject15/Subject15_Aufnahme242.csv,v-cut-right-Lfirst
1541,1541,Subject15,Subject15/Subject15_Aufnahme243.csv,jump-one-leg
1542,1542,Subject15,Subject15/Subject15_Aufnahme244.csv,stair-down
1543,1543,Subject15,Subject15/Subject15_Aufnahme245.csv,sit-to-stand
1544,1544,Subject15,Subject15/Subject15_Aufnahme246.csv,curve-left-spin-Rfirst
1545,1545,Subject15,Subject15/Subject15_Aufnahme247.csv,v-cut-left-Lfirst
1546,1546,Subject15,Subject15/Subject15_Aufnahme248.csv,stair-up
1547,1547,Subject15,Subject15/Subject15_Aufnahme249.csv,v-cut-left-Rfirst
1548,1548,Subject15,Subject15/Subject15_Aufnahme250.csv,stand
1549,1549,Subject15,Subject15/Subject15_Aufnahme251.csv,sit-to-stand
1550,1550,Subject15,Subject15/Subject15_Aufnahme252.csv,stair-down
1551,1551,Subject15,Subject15/Subject15_Aufnahme253.csv,v-cut-left-Lfirst
1552,1552,Subject15,Subject15/Subject15_Aufnahme254.csv,curve-right-spin-Rfirst
1553,1553,Subject15,Subject15/Subject15_Aufnahme255.csv,jump-one-leg
1554,1554,Subject15,Subject15/Subject15_Aufnahme256.csv,v-cut-right-Lfirst
1555,1555,Subject15,Subject15/Subject15_Aufnahme257.csv,jump-one-leg
1556,1556,Subject15,Subject15/Subject15_Aufnahme258.csv,curve-right-spin-Rfirst
1557,1557,Subject15,Subject15/Subject15_Aufnahme259.csv,v-cut-right-Rfirst
1558,1558,Subject15,Subject15/Subject15_Aufnahme260.csv,walk
1559,1559,Subject15,Subject15/Subject15_Aufnahme261.csv,lateral-shuffle-right
1560,1560,Subject15,Subject15/Subject15_Aufnahme262.csv,curve-left-spin-Lfirst
1561,1561,Subject15,Subject15/Subject15_Aufnahme263.csv,sit
1562,1562,Subject15,Subject15/Subject15_Aufnahme264.csv,stand
1563,1563,Subject15,Subject15/Subject15_Aufnahme265.csv,sit-to-stand
1564,1564,Subject15,Subject15/Subject15_Aufnahme266.csv,jump-one-leg
1565,1565,Subject15,Subject15/Subject15_Aufnahme267.csv,stair-up
1566,1566,Subject15,Subject15/Subject15_Aufnahme268.csv,walk
1567,1567,Subject15,Subject15/Subject15_Aufnahme269.csv,jump-one-leg
1568,1568,Subject15,Subject15/Subject15_Aufnahme270.csv,lateral-shuffle-left
1569,1569,Subject15,Subject15/Subject15_Aufnahme271.csv,lateral-shuffle-right
1570,1570,Subject15,Subject15/Subject15_Aufnahme272.csv,run
1571,1571,Subject15,Subject15/Subject15_Aufnahme273.csv,curve-left-step
1572,1572,Subject15,Subject15/Subject15_Aufnahme274.csv,curve-left-spin-Lfirst
1573,1573,Subject15,Subject15/Subject15_Aufnahme275.csv,sit-to-stand
1574,1574,Subject15,Subject15/Subject15_Aufnahme276.csv,run
1575,1575,Subject15,Subject15/Subject15_Aufnahme277.csv,stand
1576,1576,Subject15,Subject15/Subject15_Aufnahme278.csv,v-cut-left-Lfirst
1577,1577,Subject15,Subject15/Subject15_Aufnahme279.csv,curve-left-spin-Rfirst
1578,1578,Subject15,Subject15/Subject15_Aufnahme280.csv,curve-right-spin-Rfirst
1579,1579,Subject15,Subject15/Subject15_Aufnahme281.csv,jump-one-leg
1580,1580,Subject15,Subject15/Subject15_Aufnahme282.csv,curve-right-spin-Rfirst
1581,1581,Subject15,Subject15/Subject15_Aufnahme283.csv,v-cut-left-Rfirst
1582,1582,Subject15,Subject15/Subject15_Aufnahme284.csv,curve-left-spin-Lfirst
1583,1583,Subject15,Subject15/Subject15_Aufnahme285.csv,lateral-shuffle-right
1584,1584,Subject15,Subject15/Subject15_Aufnahme286.csv,v-cut-right-Lfirst
1585,1585,Subject15,Subject15/Subject15_Aufnahme287.csv,sit
1586,1586,Subject15,Subject15/Subject15_Aufnahme288.csv,lateral-shuffle-left
1587,1587,Subject15,Subject15/Subject15_Aufnahme289.csv,walk
1588,1588,Subject15,Subject15/Subject15_Aufnahme290.csv,lateral-shuffle-right
1589,1589,Subject15,Subject15/Subject15_Aufnahme291.csv,v-cut-left-Lfirst
1590,1590,Subject15,Subject15/Subject15_Aufnahme292.csv,sit-to-stand
1591,1591,Subject15,Subject15/Subject15_Aufnahme293.csv,walk
1592,1592,Subject15,Subject15/Subject15_Aufnahme294.csv,v-cut-left-Rfirst
1593,1593,Subject15,Subject15/Subject15_Aufnahme295.csv,v-cut-left-Rfirst
1594,1594,Subject15,Subject15/Subject15_Aufnahme296.csv,v-cut-right-Rfirst
1595,1595,Subject15,Subject15/Subject15_Aufnahme297.csv,v-cut-left-Lfirst
1596,1596,Subject15,Subject15/Subject15_Aufnahme298.csv,curve-left-spin-Rfirst
1597,1597,Subject15,Subject15/Subject15_Aufnahme299.csv,stand-to-sit
1598,1598,Subject15,Subject15/Subject15_Aufnahme300.csv,jump-one-leg
1599,1599,Subject15,Subject15/Subject15_Aufnahme301.csv,v-cut-right-Lfirst
1600,1600,Subject15,Subject15/Subject15_Aufnahme302.csv,curve-left-spin-Lfirst
1601,1601,Subject15,Subject15/Subject15_Aufnahme303.csv,v-cut-right-Lfirst
1602,1602,Subject15,Subject15/Subject15_Aufnahme304.csv,jump-one-leg
1603,1603,Subject15,Subject15/Subject15_Aufnahme305.csv,jump-one-leg
1604,1604,Subject15,Subject15/Subject15_Aufnahme306.csv,v-cut-left-Rfirst
1605,1605,Subject15,Subject15/Subject15_Aufnahme307.csv,stand-to-sit
1606,1606,Subject15,Subject15/Subject15_Aufnahme308.csv,v-cut-right-Rfirst
1607,1607,Subject15,Subject15/Subject15_Aufnahme309.csv,curve-left-spin-Rfirst
1608,1608,Subject15,Subject15/Subject15_Aufnahme310.csv,walk
1609,1609,Subject15,Subject15/Subject15_Aufnahme311.csv,walk
1610,1610,Subject15,Subject15/Subject15_Aufnahme312.csv,curve-right-spin-Lfirst
1611,1611,Subject15,Subject15/Subject15_Aufnahme313.csv,lateral-shuffle-left
1612,1612,Subject15,Subject15/Subject15_Aufnahme314.csv,lateral-shuffle-right
1613,1613,Subject15,Subject15/Subject15_Aufnahme315.csv,lateral-shuffle-left
1614,1614,Subject15,Subject15/Subject15_Aufnahme316.csv,lateral-shuffle-left
1615,1615,Subject15,Subject15/Subject15_Aufnahme317.csv,sit
1616,1616,Subject15,Subject15/Subject15_Aufnahme318.csv,curve-right-spin-Lfirst
1617,1617,Subject15,Subject15/Subject15_Aufnahme319.csv,jump-one-leg
1618,1618,Subject15,Subject15/Subject15_Aufnahme320.csv,lateral-shuffle-left
1619,1619,Subject15,Subject15/Subject15_Aufnahme321.csv,curve-right-step
1620,1620,Subject15,Subject15/Subject15_Aufnahme322.csv,v-cut-left-Rfirst
1621,1621,Subject15,Subject15/Subject15_Aufnahme323.csv,stand-to-sit
1622,1622,Subject15,Subject15/Subject15_Aufnahme324.csv,walk
1623,1623,Subject15,Subject15/Subject15_Aufnahme325.csv,v-cut-left-Rfirst
1624,1624,Subject15,Subject15/Subject15_Aufnahme326.csv,lateral-shuffle-right
1625,1625,Subject15,Subject15/Subject15_Aufnahme327.csv,walk
1626,1626,Subject15,Subject15/Subject15_Aufnahme328.csv,curve-left-spin-Lfirst
1627,1627,Subject15,Subject15/Subject15_Aufnahme329.csv,walk
1628,1628,Subject15,Subject15/Subject15_Aufnahme330.csv,curve-left-spin-Rfirst
1629,1629,Subject15,Subject15/Subject15_Aufnahme331.csv,v-cut-left-Rfirst
1630,1630,Subject15,Subject15/Subject15_Aufnahme332.csv,curve-right-spin-Rfirst
1631,1631,Subject15,Subject15/Subject15_Aufnahme333.csv,sit
1632,1632,Subject15,Subject15/Subject15_Aufnahme334.csv,lateral-shuffle-right
1633,1633,Subject15,Subject15/Subject15_Aufnahme335.csv,lateral-shuffle-right
1634,1634,Subject15,Subject15/Subject15_Aufnahme336.csv,run
1635,1635,Subject15,Subject15/Subject15_Aufnahme337.csv,curve-right-spin-Lfirst
1636,1636,Subject15,Subject15/Subject15_Aufnahme338.csv,stand
1637,1637,Subject15,Subject15/Subject15_Aufnahme339.csv,curve-right-spin-Lfirst
1638,1638,Subject15,Subject15/Subject15_Aufnahme340.csv,stand-to-sit
1639,1639,Subject15,Subject15/Subject15_Aufnahme341.csv,walk
1640,1640,Subject15,Subject15/Subject15_Aufnahme342.csv,curve-right-spin-Rfirst
1641,1641,Subject15,Subject15/Subject15_Aufnahme343.csv,stair-up
1642,1642,Subject15,Subject15/Subject15_Aufnahme344.csv,run
1643,1643,Subject15,Subject15/Subject15_Aufnahme345.csv,walk
1644,1644,Subject15,Subject15/Subject15_Aufnahme346.csv,lateral-shuffle-left
1645,1645,Subject15,Subject15/Subject15_Aufnahme347.csv,v-cut-right-Lfirst
1646,1646,Subject15,Subject15/Subject15_Aufnahme348.csv,jump-two-leg
1647,1647,Subject15,Subject15/Subject15_Aufnahme349.csv,stand-to-sit
1648,1648,Subject15,Subject15/Subject15_Aufnahme350.csv,walk
1649,1649,Subject15,Subject15/Subject15_Aufnahme351.csv,lateral-shuffle-right
1650,1650,Subject15,Subject15/Subject15_Aufnahme352.csv,sit
1651,1651,Subject15,Subject15/Subject15_Aufnahme353.csv,v-cut-right-Rfirst
1652,1652,Subject15,Subject15/Subject15_Aufnahme354.csv,v-cut-left-Rfirst
1653,1653,Subject15,Subject15/Subject15_Aufnahme355.csv,lateral-shuffle-left
1654,1654,Subject15,Subject15/Subject15_Aufnahme356.csv,stair-up
1655,1655,Subject15,Subject15/Subject15_Aufnahme357.csv,stand
1656,1656,Subject15,Subject15/Subject15_Aufnahme358.csv,curve-left-spin-Lfirst
1657,1657,Subject15,Subject15/Subject15_Aufnahme359.csv,v-cut-right-Rfirst
1658,1658,Subject15,Subject15/Subject15_Aufnahme360.csv,curve-right-spin-Lfirst
1659,1659,Subject15,Subject15/Subject15_Aufnahme361.csv,jump-two-leg
1660,1660,Subject15,Subject15/Subject15_Aufnahme362.csv,stand
1661,1661,Subject15,Subject15/Subject15_Aufnahme363.csv,sit-to-stand
1662,1662,Subject15,Subject15/Subject15_Aufnahme364.csv,lateral-shuffle-right
1663,1663,Subject15,Subject15/Subject15_Aufnahme365.csv,walk
1664,1664,Subject15,Subject15/Subject15_Aufnahme366.csv,jump-two-leg
1665,1665,Subject15,Subject15/Subject15_Aufnahme367.csv,v-cut-left-Rfirst
1666,1666,Subject15,Subject15/Subject15_Aufnahme368.csv,sit-to-stand
1667,1667,Subject15,Subject15/Subject15_Aufnahme369.csv,stand
1668,1668,Subject15,Subject15/Subject15_Aufnahme370.csv,sit-to-stand
1669,1669,Subject15,Subject15/Subject15_Aufnahme371.csv,sit
1670,1670,Subject15,Subject15/Subject15_Aufnahme372.csv,v-cut-right-Rfirst
1671,1671,Subject15,Subject15/Subject15_Aufnahme373.csv,lateral-shuffle-left
1672,1672,Subject15,Subject15/Subject15_Aufnahme374.csv,stair-up
1673,1673,Subject15,Subject15/Subject15_Aufnahme375.csv,stair-up
1674,1674,Subject15,Subject15/Subject15_Aufnahme376.csv,sit
1675,1675,Subject15,Subject15/Subject15_Aufnahme377.csv,v-cut-right-Lfirst
1676,1676,Subject15,Subject15/Subject15_Aufnahme378.csv,v-cut-right-Lfirst
1677,1677,Subject15,Subject15/Subject15_Aufnahme379.csv,v-cut-left-Lfirst
1678,1678,Subject15,Subject15/Subject15_Aufnahme380.csv,v-cut-right-Rfirst
1679,1679,Subject15,Subject15/Subject15_Aufnahme381.csv,v-cut-left-Rfirst
1680,1680,Subject15,Subject15/Subject15_Aufnahme382.csv,curve-right-spin-Lfirst
1681,1681,Subject15,Subject15/Subject15_Aufnahme383.csv,v-cut-right-Lfirst
1682,1682,Subject15,Subject15/Subject15_Aufnahme384.csv,stair-up
1683,1683,Subject15,Subject15/Subject15_Aufnahme385.csv,curve-left-spin-Lfirst
1684,1684,Subject15,Subject15/Subject15_Aufnahme386.csv,jump-two-leg
1685,1685,Subject15,Subject15/Subject15_Aufnahme387.csv,sit-to-stand
1686,1686,Subject15,Subject15/Subject15_Aufnahme388.csv,curve-left-spin-Lfirst
1687,1687,Subject15,Subject15/Subject15_Aufnahme389.csv,stair-up
1688,1688,Subject15,Subject15/Subject15_Aufnahme390.csv,lateral-shuffle-left
1689,1689,Subject15,Subject15/Subject15_Aufnahme391.csv,stair-down
1690,1690,Subject15,Subject15/Subject15_Aufnahme392.csv,curve-left-spin-Lfirst
1691,1691,Subject15,Subject15/Subject15_Aufnahme393.csv,stair-down
1692,1692,Subject15,Subject15/Subject15_Aufnahme394.csv,curve-right-spin-Lfirst
1693,1693,Subject15,Subject15/Subject15_Aufnahme395.csv,lateral-shuffle-right
1694,1694,Subject15,Subject15/Subject15_Aufnahme396.csv,v-cut-right-Rfirst
1695,1695,Subject15,Subject15/Subject15_Aufnahme397.csv,sit
1696,1696,Subject15,Subject15/Subject15_Aufnahme398.csv,curve-left-spin-Lfirst
1697,1697,Subject15,Subject15/Subject15_Aufnahme399.csv,jump-one-leg
1698,1698,Subject15,Subject15/Subject15_Aufnahme400.csv,v-cut-right-Lfirst
1699,1699,Subject15,Subject15/Subject15_Aufnahme401.csv,curve-right-spin-Lfirst
1700,1700,Subject15,Subject15/Subject15_Aufnahme402.csv,v-cut-right-Rfirst
1701,1701,Subject15,Subject15/Subject15_Aufnahme403.csv,sit-to-stand
1702,1702,Subject15,Subject15/Subject15_Aufnahme404.csv,v-cut-left-Lfirst
1703,1703,Subject15,Subject15/Subject15_Aufnahme405.csv,v-cut-right-Lfirst
1704,1704,Subject15,Subject15/Subject15_Aufnahme406.csv,v-cut-left-Rfirst
1705,1705,Subject15,Subject15/Subject15_Aufnahme407.csv,curve-left-spin-Rfirst
1706,1706,Subject15,Subject15/Subject15_Aufnahme408.csv,stand
1707,1707,Subject15,Subject15/Subject15_Aufnahme409.csv,run
1708,1708,Subject15,Subject15/Subject15_Aufnahme410.csv,curve-right-spin-Lfirst
1709,1709,Subject15,Subject15/Subject15_Aufnahme411.csv,walk
1710,1710,Subject15,Subject15/Subject15_Aufnahme412.csv,curve-left-spin-Lfirst
1711,1711,Subject15,Subject15/Subject15_Aufnahme413.csv,stair-down
1712,1712,Subject15,Subject15/Subject15_Aufnahme414.csv,curve-right-spin-Rfirst
1713,1713,Subject15,Subject15/Subject15_Aufnahme415.csv,curve-left-spin-Lfirst
1714,1714,Subject15,Subject15/Subject15_Aufnahme416.csv,walk
1715,1715,Subject15,Subject15/Subject15_Aufnahme417.csv,stand
1716,1716,Subject15,Subject15/Subject15_Aufnahme418.csv,stand-to-sit
1717,1717,Subject15,Subject15/Subject15_Aufnahme419.csv,curve-left-spin-Rfirst
1718,1718,Subject15,Subject15/Subject15_Aufnahme420.csv,stand
1719,1719,Subject15,Subject15/Subject15_Aufnahme421.csv,v-cut-right-Lfirst
1720,1720,Subject15,Subject15/Subject15_Aufnahme422.csv,stand
1721,1721,Subject15,Subject15/Subject15_Aufnahme423.csv,curve-right-spin-Rfirst
1722,1722,Subject15,Subject15/Subject15_Aufnahme424.csv,run
1723,1723,Subject15,Subject15/Subject15_Aufnahme425.csv,curve-right-spin-Lfirst
1724,1724,Subject15,Subject15/Subject15_Aufnahme426.csv,curve-right-spin-Lfirst
1725,1725,Subject15,Subject15/Subject15_Aufnahme427.csv,v-cut-left-Rfirst
1726,1726,Subject15,Subject15/Subject15_Aufnahme428.csv,v-cut-left-Lfirst
1727,1727,Subject15,Subject15/Subject15_Aufnahme429.csv,sit-to-stand
1728,1728,Subject15,Subject15/Subject15_Aufnahme430.csv,lateral-shuffle-left
1729,1729,Subject15,Subject15/Subject15_Aufnahme431.csv,walk
1730,1730,Subject15,Subject15/Subject15_Aufnahme432.csv,curve-left-spin-Rfirst
1731,1731,Subject15,Subject15/Subject15_Aufnahme433.csv,walk
1732,1732,Subject15,Subject15/Subject15_Aufnahme434.csv,sit
1733,1733,Subject15,Subject15/Subject15_Aufnahme435.csv,jump-one-leg
1734,1734,Subject15,Subject15/Subject15_Aufnahme436.csv,jump-one-leg
1735,1735,Subject15,Subject15/Subject15_Aufnahme437.csv,sit-to-stand
1736,1736,Subject15,Subject15/Subject15_Aufnahme438.csv,stand-to-sit
1737,1737,Subject15,Subject15/Subject15_Aufnahme439.csv,walk
